1,2,1192.617,317.48477,268.9879,255.20572,0.9285028
1,24,272.63007,399.70355,50.071655,77.096954,0.7589214
1,1,1248.0771,144.57513,196.03088,126.80499,0.71656877
1,0,102.64787,548.93976,80.00795,246.71704,0.69772524
1,0,1103.3346,210.19292,56.88867,177.04335,0.67899376
1,0,1734.4185,457.72604,71.74756,210.99234,0.65818906
1,0,369.87268,411.00278,81.229645,239.02682,0.6077323
1,0,1362.9086,572.6795,79.31787,226.83203,0.59747785
1,0,1044.2997,132.88417,65.515625,178.86925,0.5691403
1,0,543.4702,146.89868,60.194397,179.25629,0.5612488
1,3,1485.4066,545.2347,244.30884,194.3996,0.5475383
1,0,793.6497,148.646,61.643127,173.20645,0.54524785
1,0,1635.4741,264.00827,61.88379,176.11139,0.52080125
1,26,856.29407,217.77905,34.861572,51.454742,0.51442176
1,0,227.09895,399.97888,63.963364,200.76141,0.4995986
1,0,502.11392,131.9074,55.914886,172.23338,0.49489003
1,1,1184.7869,16.865547,133.23352,68.91521,0.46447295
1,1,1724.8213,880.6707,101.40613,132.67987,0.44031322
1,1,1784.4426,100.618095,134.21301,90.4125,0.4275928
1,0,1096.2308,980.80597,73.07263,98.546814,0.42518282
1,58,1504.7573,260.93063,108.69653,162.24622,0.41728017
1,0,406.75375,93.10046,61.5253,166.32684,0.41666153
1,27,1397.734,605.4717,7.3551025,34.030457,0.40546998
1,0,1791.7399,205.2981,55.183105,182.51373,0.4045005
1,28,1338.4481,286.18546,26.932251,34.34091,0.40368018
1,0,266.49634,365.54965,56.11734,221.35898,0.38852623
1,0,1485.5775,70.69755,50.613037,145.60043,0.37715828
1,0,874.7426,122.212074,58.44989,180.01794,0.37241045
1,0,1445.0583,247.90642,63.72351,167.77174,0.3696669
1,58,617.0206,272.58148,110.71973,138.28586,0.3654842
1,1,1846.0327,99.52221,71.22754,82.88033,0.35937405
1,3,1628.7976,550.607,104.27417,133.46942,0.34043503
1,58,1535.3473,378.18015,109.889404,243.61856,0.336698
1,1,1275.5742,17.683884,48.018066,60.18953,0.33638737
1,0,916.0803,128.63976,45.997803,159.83736,0.32385468
1,0,682.30164,199.03065,75.313416,133.93648,0.31692117
1,27,1819.7283,238.56755,20.955933,40.73268,0.316273
1,0,353.2363,101.84653,56.550415,175.62686,0.3142895
1,26,1425.1185,326.82855,35.022095,73.7388,0.30743283
1,26,1505.9073,311.8744,23.791626,41.62375,0.3038818
1,0,629.59845,759.8862,121.04596,157.22296,0.30025446
2,2,1192.9119,316.98657,268.83984,257.96417,0.9331644
2,24,271.65823,399.10892,48.79721,76.50009,0.70283103
2,0,1097.5018,209.2834,58.69995,177.49336,0.6963259
2,0,371.82108,410.19128,79.6221,238.92444,0.6872429
2,1,1248.0592,141.81818,189.70337,131.44693,0.6657332
2,0,102.479195,549.04047,80.49276,246.46094,0.6656272
2,0,1041.7737,133.0263,67.41467,179.31552,0.64654136
2,0,1732.7032,458.79004,71.92334,208.90637,0.6261326
2,26,856.4924,218.0326,35.707153,52.31128,0.5814768
2,0,543.21204,148.08371,59.262756,178.09976,0.58059406
2,0,1362.115,572.7903,79.8125,225.48145,0.5719533
2,0,793.52295,148.18288,62.203125,173.25307,0.52863395
2,0,1634.1332,262.8728,62.040283,177.10785,0.51201206
2,3,1486.8986,546.1092,239.4718,195.16809,0.4939459
2,0,875.9345,124.84675,48.966125,175.07867,0.4850339
2,0,225.96576,399.443,63.153503,198.92566,0.4753665
2,0,500.34933,132.64891,57.15146,171.67989,0.4677931
2,1,1725.5496,881.2453,191.64954,131.81207,0.44260782
2,0,1101.108,980.50055,70.22534,98.98712,0.43320248
2,1,1184.4402,22.055164,65.17322,68.213394,0.42903697
2,0,1442.9982,247.00378,66.92224,169.47263,0.41550854
2,0,407.3699,92.17646,62.774414,165.1622,0.414331
2,26,1674.0109,351.2618,31.271484,50.532166,0.4127849
2,1,1785.4016,98.241135,132.73352,93.3344,0.40539598
2,0,1793.2161,205.95258,56.221558,182.72311,0.39058864
2,1,590.333,173.97475,66.79547,83.42598,0.39054576
2,1,1846.8024,98.996864,70.68274,83.13763,0.37835813
2,27,1824.8678,241.33246,18.810791,40.261505,0.37833932
2,58,1504.7406,262.30133,104.34912,91.62021,0.37685007
2,1,1276.0829,17.378115,47.555298,59.39383,0.37429318
2,0,265.05136,364.1096,56.120667,223.04721,0.37237415
2,58,617.1493,272.79785,111.47339,137.77295,0.3653242
2,0,1484.4286,70.469315,51.491455,145.2289,0.36373007
2,0,356.2626,102.4507,54.39496,175.38326,0.3621024
2,3,1621.7916,549.81396,111.137695,130.59503,0.3615205
2,27,1383.4733,602.7132,17.58606,42.123047,0.36079097
2,0,632.39075,758.89374,115.65686,156.78912,0.34891394
2,0,914.35876,129.11984,48.618286,159.33698,0.34769157
2,26,1423.1824,326.70923,34.703125,70.99802,0.33658546
2,24,232.81967,430.696,50.333008,88.05234,0.32718465
2,28,1579.268,774.7528,37.794678,49.508972,0.32113552
2,24,632.93805,779.89026,32.20929,46.076538,0.31826842
2,1,1725.4105,882.31177,96.663086,130.5893,0.31728527
2,0,287.19336,120.78313,55.021515,168.63301,0.31628862
2,1,1192.3981,2.1767955,124.937744,81.77019,0.3117362
2,26,788.76855,235.56932,20.142883,35.610336,0.3061102
2,27,1396.8429,605.203,7.376587,34.22766,0.30102116
2,0,217.66212,127.34619,52.76436,162.34625,0.30076388
2,1,1343.2833,167.8278,93.064575,90.53078,0.30061108
3,2,1192.734,317.2095,268.65442,256.69925,0.9360915
