1,0,1522.6569,563.39935,47.382324,111.992615,0.8517349
1,0,1368.7623,515.1792,34.98169,101.47015,0.75685257
1,0,1611.9072,559.61755,47.91809,113.757996,0.75062585
1,0,1445.2838,507.12296,26.812744,76.157074,0.6579815
1,0,1485.3369,520.8041,24.448853,73.870056,0.63462085
1,0,500.07404,548.98206,39.248596,88.60608,0.6040159
1,0,122.14904,709.065,50.21894,95.96893,0.5721246
1,0,539.90765,546.90106,35.722046,91.19885,0.5438993
1,0,0.0,666.0505,50.130833,218.04907,0.4996418
1,0,194.01614,573.7546,40.487045,152.77252,0.48283193
1,0,1253.7362,524.46606,39.670532,74.1311,0.46688476
1,0,673.3414,521.9326,24.453674,71.35901,0.42940003
1,0,278.5873,585.9663,34.112732,144.61981,0.4052837
1,0,1865.7078,559.219,34.87671,109.856995,0.3691858
1,0,647.2695,524.6377,27.897095,69.52478,0.35995695
1,0,798.3172,461.42917,25.063354,91.02194,0.3589619
1,0,1071.5164,487.44827,19.976929,31.505829,0.35825577
1,0,1347.2966,498.69128,18.482422,53.548767,0.32940018
2,0,1372.3699,511.37265,34.93213,102.99515,0.85562456
2,0,1528.4402,562.16034,47.829468,114.08893,0.8140394
2,0,1616.567,557.31134,52.547485,117.50232,0.72059405
2,0,1449.6904,506.87778,26.573364,72.75839,0.6839651
2,0,110.261635,700.1093,50.030693,96.50391,0.64954346
2,0,499.72174,536.6421,37.1167,91.05243,0.64095545
2,0,1489.6477,520.961,22.261963,70.734375,0.5694435
2,0,539.2781,535.79785,32.309875,91.27826,0.515275
2,0,672.2334,510.55017,25.593872,73.78296,0.49595818
2,0,0.0,651.1105,39.045887,223.13354,0.4581151
2,0,185.94112,559.8151,41.708023,155.49628,0.4156877
2,0,644.75946,518.5732,29.496948,64.59271,0.40129066
2,0,271.03192,577.95886,35.407227,143.26898,0.39722928
2,0,582.24506,511.2696,17.081055,72.67114,0.35296384
2,0,1072.5037,482.6648,15.500122,30.73816,0.33802122
2,0,1875.5734,561.11725,36.565308,111.25989,0.32093862
2,0,623.1424,507.63525,14.819153,72.0473,0.30034482
3,0,1374.1517,509.80325,35.176025,105.67197,0.8550371
3,0,1536.4932,557.0633,47.576904,112.69574,0.836942
3,0,1622.1047,548.86694,59.745483,120.4093,0.71729624
3,0,1451.7063,495.98032,28.06372,80.296234,0.6631238
3,0,104.654236,724.61115,47.381485,96.8327,0.62829614
3,0,498.83078,551.57275,36.69748,90.786255,0.5769844
3,0,538.7193,554.8632,33.373352,87.24994,0.56719416
3,0,177.36998,583.54926,40.994614,155.21692,0.52068603
3,0,1492.3407,514.8642,24.411499,72.26117,0.47657514
3,0,670.95013,522.0934,25.59729,72.994446,0.44788545
3,0,788.95557,504.35892,17.530823,50.583527,0.39383605
3,0,798.32983,462.45215,24.586731,91.598755,0.37309366
3,0,0.0,672.86505,32.094334,231.6333,0.34395272
3,0,774.6376,504.68927,15.572876,54.70575,0.3382577
3,0,1885.0215,542.4186,34.852783,116.81293,0.33492947
3,0,642.7111,528.42786,31.193726,68.46423,0.32842162
3,0,822.55865,510.18195,21.15686,44.091797,0.32092988
3,0,264.7391,598.8747,36.95038,142.72021,0.30619586
3,0,936.14795,464.83112,14.067627,55.837097,0.30485857
3,0,580.89655,524.7882,19.208984,73.787476,0.30204606
3,0,682.09845,526.38306,27.222229,68.83331,0.30167025
4,0,1380.4792,507.87332,34.207153,104.46945,0.8170224
4,0,1545.2106,557.31647,48.501465,118.30328,0.7959514
4,0,1629.9739,554.0283,60.738037,120.66974,0.7647758
4,0,1457.4893,495.69632,29.69165,81.258575,0.6314609
4,0,93.86611,722.2695,44.164604,96.715515,0.5925777
4,0,498.97202,546.52966,37.19571,93.218506,0.57610536
4,0,538.4303,547.86755,35.822144,92.97711,0.53830045
4,0,1497.802,511.55505,24.86621,77.36194,0.50375456
4,0,165.12035,581.1335,47.355774,155.59735,0.5009757
4,0,673.59467,520.4288,25.300293,73.0813,0.4423051
4,0,1188.1456,480.6771,13.989746,32.602142,0.38713783
4,0,1358.17,483.89407,23.523682,63.772797,0.37286136
4,0,649.1601,527.12866,25.685059,67.31769,0.37138507
4,0,1261.4965,545.6011,37.024414,51.170715,0.34839818
4,0,1075.8973,484.64243,10.737671,28.93637,0.31161413
5,0,1548.8906,567.18756,51.512207,115.67578,0.8322686
5,0,1636.213,564.3485,61.736084,123.03137,0.8150843
5,0,1383.5348,516.7954,34.282715,98.26599,0.79810303
5,0,1460.0817,497.9146,28.638916,86.7442,0.7317517
5,0,496.4006,541.3137,37.566315,95.12683,0.7053283
5,0,536.7138,546.84436,38.376038,88.86322,0.62611187
5,0,1501.2263,521.3818,25.890991,73.93738,0.6246308
5,0,78.04641,715.0966,41.28106,101.42279,0.61005485
5,0,649.1931,525.28564,24.93103,67.03363,0.49979493
5,0,155.94768,571.6672,44.613403,159.29938,0.4536668
5,0,251.04648,583.05304,37.205322,153.38147,0.43589848
5,0,672.8226,516.8533,25.667908,70.157104,0.38332146
5,0,801.80347,454.74234,25.6344,94.89957,0.3484162
5,0,621.7535,513.6908,17.82965,73.179504,0.34226397
5,0,580.29486,517.8434,19.201538,74.648315,0.3410496
5,0,633.19666,528.42773,26.082642,62.023254,0.32266322
5,0,793.7221,501.52383,16.764893,48.75186,0.32229877
5,0,775.8665,498.77545,21.450134,54.854492,0.31826112
5,0,863.5427,458.5741,24.936218,66.55298,0.31250143
5,0,827.39667,505.7134,18.568542,45.509613,0.3095578
5,0,1282.619,486.63638,17.862305,42.99991,0.30930796
6,0,1644.736,576.0443,62.923584,123.46692,0.8110829
6,0,1389.625,526.6997,30.593018,100.65314,0.8037553
6,0,1558.3984,578.4047,53.281982,117.370605,0.78870493
6,0,1462.3676,509.511,29.480347,84.8692,0.67931974
6,0,497.7072,551.95624,34.602417,98.028015,0.60415983
6,0,1507.5288,530.5097,25.51184,75.862,0.5909655
6,0,66.02698,733.69995,39.07289,101.08008,0.55382204
6,0,535.839,558.6278,38.746094,88.38165,0.53925395
6,0,650.3864,535.70355,24.238464,69.98932,0.48352614
6,0,150.11433,586.46594,43.9386,156.7799,0.47287863
6,0,247.39185,611.7574,36.902496,137.3114,0.45231834
6,0,803.1834,466.94507,26.39386,94.62244,0.44108212
6,0,828.0134,516.7991,20.282532,46.035217,0.37993115
6,0,676.1508,530.1929,32.57373,74.411194,0.3673053
6,0,1191.3055,495.85318,14.810059,34.231842,0.34123564
6,0,1364.4331,496.5396,22.4469,68.99518,0.33026144
6,0,1278.2913,498.6787,23.825562,42.283203,0.3175641
6,0,1077.1785,500.75012,11.315674,28.654114,0.31684643
6,0,795.5964,511.96747,15.664612,49.08246,0.30000564
7,0,1391.1672,518.61194,31.98169,107.93384,0.81736284
7,0,1562.492,571.6108,54.932373,120.79755,0.7865582
7,0,1651.4597,570.94696,66.53955,127.06488,0.7680128
7,0,1465.4622,502.30115,29.054321,86.46503,0.6598863
7,0,494.70825,545.6917,35.628784,99.02197,0.6083975
7,0,1512.245,521.5326,22.874512,82.14337,0.5578118
7,0,51.763073,732.6859,40.701412,110.29657,0.4748677
7,0,534.5739,551.29346,37.85791,91.34302,0.4581022
