1,0,584.4926,443.71985,88.914734,266.31873,0.89591575
1,0,1339.5665,417.52725,173.05469,373.8607,0.84956276
1,0,432.33984,442.32394,116.74109,281.47897,0.7958716
1,0,1011.86816,428.533,47.53589,100.07095,0.70009845
1,0,1448.7705,430.40274,154.57605,334.28842,0.6329898
1,26,416.00882,534.9558,78.61459,86.74402,0.59570205
1,0,731.24866,478.24728,33.347717,90.676605,0.5662449
1,25,1676.0828,409.8926,112.591064,25.218903,0.5366244
1,0,937.9308,435.2851,35.88434,81.72864,0.5325588
1,0,1253.7242,446.79462,38.594116,99.91412,0.52599883
1,0,1097.9514,435.9698,40.431885,113.41705,0.51677656
1,26,1359.9683,477.88437,86.25659,126.025055,0.50291353
1,0,545.2972,457.10593,38.127808,100.58566,0.49571037
1,13,957.9865,522.45264,130.20221,77.14624,0.49496737
1,0,1675.6967,430.74722,108.4314,158.64072,0.45190245
1,1,688.8823,553.1974,21.341064,53.52008,0.44507745
1,0,972.15546,482.7816,42.91687,64.23978,0.41110024
1,0,972.7643,454.0563,32.500244,63.361237,0.36328945
1,56,298.07028,507.01382,59.10913,60.70578,0.34843582
1,56,359.92514,505.61627,49.997314,59.995667,0.34278503
1,26,670.41473,525.1051,35.89392,36.472595,0.34101373
1,26,527.2626,500.1716,32.26288,50.431488,0.33843452
1,0,1160.6337,436.0788,30.614868,90.25287,0.3354924
1,1,689.0525,526.4792,36.77881,80.764465,0.32775506
1,26,1739.2198,528.0984,43.693237,55.100464,0.32767335
1,0,650.7381,456.57556,51.73816,187.17065,0.31340218
1,0,690.9666,486.74854,41.349426,111.4151,0.30981967
1,24,1113.7383,454.66742,23.873535,35.726135,0.30396762
1,0,1051.4991,482.27856,38.966553,61.791077,0.30087447
2,0,584.83826,444.85358,88.96399,265.11,0.8952994
2,0,1343.7238,421.3333,172.83301,369.05127,0.8663737
2,0,434.6238,442.70685,114.99332,281.42035,0.8622786
2,0,1014.4487,429.7425,43.862427,99.36694,0.6853089
2,0,1455.1874,429.58655,147.57959,337.25635,0.6588562
2,0,731.6657,473.54785,34.44684,94.96747,0.6304283
2,0,937.4686,435.09464,37.62024,82.09274,0.58915323
2,0,548.95154,458.69852,34.17444,98.72299,0.5831521
2,26,1369.3212,478.5553,83.44006,127.90759,0.54916465
2,0,1254.3406,446.9841,38.289185,99.41904,0.536979
2,0,972.8755,444.68387,41.249268,79.96158,0.53602105
2,26,415.877,535.5154,79.14307,85.70233,0.5326821
2,25,1003.2774,412.78665,46.548035,18.835999,0.5237676
2,25,1675.765,410.35938,113.08655,24.818817,0.5210781
2,0,1099.2748,435.93326,38.748047,114.37558,0.5147741
2,0,1675.3533,431.03845,108.877686,160.07178,0.49841586
2,13,953.4313,523.1453,124.17798,73.20795,0.48311478
2,1,690.7332,552.9747,20.8797,54.135864,0.4465976
2,0,654.6402,467.56342,68.68152,176.36432,0.4255807
2,1,689.43427,527.5722,34.97876,78.723206,0.4077626
2,56,360.57593,505.63998,62.950867,60.266388,0.4074291
2,0,973.4113,483.09845,41.515686,65.45819,0.38839284
2,26,1740.3119,525.80975,43.487183,57.368164,0.3849137
2,24,1111.9832,454.7975,25.183594,36.921722,0.35413384
2,25,545.27405,441.4019,33.66742,24.050232,0.35382497
2,56,300.22302,507.9174,50.30948,63.241974,0.35219797
2,13,1006.55994,521.5731,82.56946,69.70746,0.35177463
2,0,1004.47015,451.05136,19.399658,62.26596,0.3359511
2,0,1372.484,433.03088,23.451294,55.189697,0.3244722
2,0,1052.0464,481.59085,40.512085,83.81961,0.32446194
2,26,1673.0906,512.0064,22.339966,60.36731,0.30191675
3,0,583.6442,444.95883,91.24017,264.98587,0.860012
3,0,1345.3778,419.2927,177.00793,376.43546,0.84958804
3,0,436.9171,442.20245,117.765015,282.359,0.8191176
3,0,1465.9595,429.95453,140.56812,337.75378,0.6960963
3,0,732.18695,473.31256,35.409607,95.54663,0.6095231
3,0,1013.1848,429.7868,46.03662,98.9762,0.593388
3,0,937.1207,435.39023,38.707397,82.40201,0.58523357
3,26,415.53354,535.6003,78.9108,87.035095,0.5789081
3,0,660.5111,454.13272,53.469482,189.9443,0.5610063
3,0,1097.202,435.44446,41.147827,115.15686,0.52386355
3,25,1675.711,410.51553,112.67554,24.256592,0.5219659
3,0,549.1537,456.3109,33.53186,100.86023,0.4832357
3,13,959.31726,522.0016,127.45337,77.706116,0.47061864
3,0,1255.2637,447.12894,36.9281,99.15549,0.46751642
3,1,689.46484,551.45184,28.44458,55.585815,0.4668265
3,0,975.13116,447.50174,35.940918,89.98532,0.44136176
3,25,1003.0098,413.29163,46.470642,17.321136,0.4403112
3,26,1384.7196,481.36285,75.24756,113.733765,0.4070446
3,0,1677.6965,431.1059,107.98755,157.56647,0.40369174
3,0,1051.4261,481.06662,41.60376,82.96945,0.37163055
3,0,1004.28156,450.7057,19.267456,62.66919,0.35581356
3,0,509.1424,456.8144,48.958252,190.26837,0.32437626
3,25,546.0354,441.76453,35.95056,22.625702,0.32241195
3,56,299.49176,507.45834,45.54019,60.155487,0.31306875
3,24,1114.5714,455.1316,23.172607,36.593353,0.30856058
4,0,583.5787,444.76248,92.15375,265.52646,0.89524066
4,0,1349.2078,419.85065,175.77051,379.40002,0.8762203
4,0,435.36307,442.1157,121.19571,281.01895,0.84164536
4,0,1011.8915,429.73038,47.415283,98.88382,0.68300194
4,13,961.14294,522.002,125.31592,78.068726,0.6794814
4,0,1472.9657,428.47986,134.98889,339.82257,0.67469436
4,0,732.0612,471.50403,36.059387,97.01666,0.6509492
4,0,645.2932,457.17593,76.89075,186.38376,0.6107695
4,0,937.0561,435.2718,39.042908,84.077515,0.58185405
4,26,414.63806,537.34247,78.87204,85.45886,0.5517715
4,0,1255.4276,446.5628,37.001465,99.52698,0.53477055
4,0,1097.5764,434.08264,41.230347,116.67297,0.5302624
4,0,1673.484,430.5367,113.575806,159.67575,0.50009894
4,25,1676.3339,410.37518,111.38037,24.631866,0.48647627
4,0,973.9098,481.1471,42.492737,72.006836,0.4613128
4,25,1003.2686,413.22794,47.498108,18.103027,0.41555887
4,0,1051.2694,481.83093,42.358887,64.484985,0.403783
4,13,1010.0033,519.04193,82.11365,70.36963,0.40007263
4,26,1390.7603,479.72794,75.20105,128.99075,0.37876457
4,0,1371.3134,432.74762,33.243652,74.96445,0.36978155
4,24,548.50714,472.58688,30.611572,36.819855,0.3652876
4,0,977.0443,444.82657,28.104248,66.56995,0.36200523
4,1,689.55664,526.7255,35.80725,79.532104,0.3573341
4,0,546.2269,454.90274,37.71466,102.93698,0.3564997
4,25,545.3651,441.74133,36.255615,23.440002,0.3369584
4,26,1741.0585,525.6045,42.77295,58.590027,0.32900274
4,13,915.42444,524.05865,67.72681,60.731018,0.32826546
4,0,1161.0146,436.69873,30.220703,89.342834,0.32394853
4,1,690.031,552.4548,20.553467,53.829224,0.32374674
4,0,510.12057,457.27243,48.922577,192.84232,0.3200777
5,0,584.3239,444.4604,90.160706,265.79895,0.8607647
5,0,1353.5409,416.1634,177.85669,383.42493,0.8365681
5,0,435.3877,442.45126,126.16809,280.37857,0.8061205
5,0,1480.4272,427.89136,141.02942,339.0625,0.7193884
5,0,732.1046,471.54724,36.11444,97.01233,0.6803722
5,0,1011.0103,428.8198,47.906555,100.14053,0.62810653
5,13,960.7184,521.8191,124.880615,78.21039,0.59183943
5,26,414.29993,536.4706,77.976715,86.371826,0.558128
5,0,936.35254,435.10107,38.764038,83.68787,0.5503138
5,0,1674.5153,430.8439,112.88257,160.15036,0.5257393
5,0,643.79083,456.18054,73.465576,187.54327,0.51705664
5,0,1097.5251,434.21957,41.359375,115.75021,0.50688285
5,0,547.60583,456.8132,35.661743,101.061676,0.5001552
5,25,1676.0747,410.6133,111.83606,24.133026,0.4985987
5,0,1255.5792,446.85794,37.011597,99.22659,0.49772692
5,25,1003.46985,412.9318,46.54431,18.369751,0.49265268
5,24,1698.1824,432.49185,69.472046,81.68265,0.42498273
5,0,971.4555,482.604,49.86035,61.71637,0.4215525
5,25,546.10455,441.7701,35.724792,22.478119,0.39915296
5,0,977.83307,444.57434,27.032776,62.094482,0.37563577
5,13,915.1633,520.17896,70.91943,64.73248,0.3419587
5,24,1115.5684,454.89154,22.136108,36.456573,0.33613104
5,26,1740.7438,527.2113,41.49463,56.988647,0.33193955
