1,0,15.281671,148.40189,74.95803,189.29062,1,0.9196552
1,0,120.9509,158.26222,79.10153,170.30531,2,0.90753996
1,0,306.8007,214.46133,10.227356,27.686432,3,0.3000117
2,0,15.9703665,144.88206,76.20721,193.47054,1,0.91693735
2,0,118.40215,157.60207,82.99464,171.76024,2,0.81537765
2,0,252.12636,202.47957,12.413376,43.24347,4,0.7061086
2,0,266.47183,206.17761,14.846039,40.109695,5,0.6336736
2,0,309.4657,213.6237,10.568909,28.69336,3,0.512164
2,0,511.6288,186.20494,16.068695,38.291565,6,0.384177
2,0,366.2199,202.80016,10.612488,37.044724,7,0.30467236
3,0,18.924845,142.76242,76.67071,196.2869,1,0.9290782
3,0,248.35477,198.44827,24.545227,61.440308,8,0.8893616
3,0,270.6936,197.35677,18.431702,49.501938,9,0.88289577
3,0,124.882805,155.11356,80.07531,176.0213,2,0.82336974
3,0,315.79572,213.79784,10.970886,28.678497,10,0.6430351
3,0,245.80516,185.6488,15.603592,72.22034,11,0.5242769
3,0,233.91438,193.4299,14.705978,57.391327,12,0.5001701
4,0,254.93701,198.23491,20.872955,63.64125,8,0.91441315
4,0,24.064285,145.12793,77.11236,196.38873,1,0.913314
4,0,130.06021,154.11658,81.584946,178.84479,2,0.822585
4,0,236.9197,195.42001,18.589905,65.34613,13,0.7365777
4,0,270.58658,196.18584,13.534668,49.016205,9,0.53127754
4,0,321.72876,213.98775,11.195648,29.153732,14,0.4357472
4,0,284.50412,213.82294,21.038086,27.463364,15,0.3067919
5,0,29.67114,145.21173,79.89388,201.61133,1,0.9306856
5,0,217.7811,202.28304,20.91333,62.115158,16,0.8978421
5,0,264.19724,201.08391,22.475586,62.94731,17,0.88804585
5,0,244.66309,196.67366,19.254852,67.02159,18,0.81467354
5,0,136.7863,156.3239,81.161545,180.91743,2,0.7931694
5,0,288.95084,198.3908,22.815613,49.06949,19,0.7238971
5,0,330.7378,215.42593,10.75708,29.49031,20,0.42668104
5,0,262.93765,190.42657,13.164368,71.56122,8,0.3357902
6,0,34.4529,143.23601,79.20981,204.48558,1,0.93567365
6,0,270.43796,201.41225,25.303558,62.446945,17,0.9265563
6,0,250.8239,196.77095,21.028915,66.836655,21,0.8583529
6,0,223.59718,201.78801,23.848328,62.67241,16,0.8334474
6,0,140.20514,154.46455,88.79913,184.0692,2,0.79438627
6,0,311.95474,199.69815,25.85263,48.05211,22,0.65152395
6,0,291.97302,204.76508,17.684052,45.685287,19,0.45629025
7,0,37.52367,139.90552,78.0788,208.67813,1,0.91754717
7,0,276.15756,200.52751,25.825928,62.467148,17,0.8869864
7,0,227.96275,201.47862,25.124939,61.67778,16,0.8802959
7,0,254.91473,197.42473,22.206512,64.94609,21,0.8257764
7,0,338.50336,196.33792,29.210999,51.382614,23,0.81669474
7,0,144.2261,151.63843,85.635666,186.71832,2,0.7416792
7,0,297.38797,204.19388,14.734589,43.31517,19,0.6695251
7,0,274.07974,186.96532,14.679993,74.34285,24,0.32305738
7,0,67.00426,131.11581,49.737183,75.1355,25,0.3054725
8,0,38.601013,140.53883,84.076164,212.3256,1,0.91970944
8,0,284.60574,201.6783,23.787903,64.05293,17,0.91903687
8,0,234.9417,201.89853,26.442825,62.843323,16,0.8830067
8,0,366.5625,198.91289,29.04837,55.923813,26,0.86447823
8,0,263.99255,199.07315,20.50763,64.78348,27,0.821059
8,0,304.37906,205.08722,16.757019,44.944992,28,0.8071034
8,0,153.94193,151.69066,84.1693,191.69972,2,0.7988671
8,0,350.86856,212.72237,14.298431,37.690765,29,0.34582686
8,0,359.89743,199.4095,18.100098,34.69307,30,0.30259854
9,0,289.5154,201.63191,23.073517,64.3817,17,0.9235589
9,0,42.138206,135.89252,85.21486,217.99902,1,0.8912874
9,0,387.60855,198.59175,31.28061,58.22719,31,0.8266014
9,0,268.15286,198.25545,22.446991,65.955,27,0.8174161
9,0,240.21391,201.65874,25.912216,63.730453,16,0.8035206
9,0,156.1716,150.9975,87.60544,194.03723,2,0.79455674
9,0,309.82,209.0649,15.011475,41.41559,28,0.61191815
9,0,356.4088,215.64218,11.5660095,31.659012,32,0.50923324
9,0,284.54172,186.83295,16.711395,75.57355,33,0.396344
10,0,297.45374,200.81514,23.788055,65.73125,34,0.9085219
10,0,48.13322,134.06448,86.89232,221.20883,1,0.8876221
10,0,251.85547,201.70271,22.98227,62.809494,35,0.874428
10,0,163.1611,147.03397,92.15869,198.08844,2,0.8002594
10,0,277.38153,198.9878,22.413757,64.99103,33,0.7380301
10,0,140.96136,194.82167,25.620178,70.959305,36,0.71079093
10,0,425.04706,197.4793,30.45694,55.307922,37,0.6730299
10,0,365.44522,215.9064,11.426514,30.110336,38,0.61156505
10,0,324.42657,202.91122,17.091736,45.774216,39,0.6042926
10,0,317.8408,206.67639,14.272736,43.673218,40,0.4944449
10,0,347.70795,218.34854,7.473419,23.152405,41,0.43542087
11,0,53.1254,133.51703,86.303116,222.24728,1,0.89737743
11,0,258.0394,202.06996,25.717773,62.76747,35,0.8822153
11,0,305.34424,201.22896,22.491455,64.18248,34,0.87418383
11,0,168.72127,146.26576,94.07716,201.16203,2,0.85295475
11,0,284.4085,198.72542,21.589142,65.24831,33,0.85166204
11,0,141.02513,194.31248,31.176132,71.46834,36,0.7520696
11,0,324.7191,205.92671,15.124329,44.44275,39,0.61279607
11,0,372.70605,215.98839,11.178101,31.635376,42,0.59380364
11,0,451.3682,197.26717,25.747253,35.496826,43,0.51866925
11,0,301.50952,187.58673,18.362885,77.2334,44,0.35582834
11,0,584.8859,195.9898,24.571533,25.974747,45,0.34628126
12,0,62.068016,134.94894,87.16169,227.76447,1,0.9236862
12,0,317.45197,202.83742,22.230133,67.3116,46,0.892755
12,0,270.24152,201.8843,24.135101,65.65694,47,0.86486727
12,0,153.6237,197.02309,28.706131,70.88551,48,0.8205904
12,0,179.56,147.81914,95.64691,205.4008,2,0.7921465
12,0,297.8418,201.34225,22.67511,66.109314,44,0.75319695
12,0,383.8859,218.83496,11.503418,31.037918,49,0.62622243
12,0,335.68472,207.62675,14.327606,45.12532,50,0.514027
12,0,498.48297,198.36995,18.133423,21.326416,51,0.49493524
12,0,572.9128,204.1369,21.067017,19.696976,52,0.44285157
12,0,314.29227,189.87852,16.349731,75.03026,53,0.42009136
13,0,64.94138,131.21173,89.1612,233.85388,1,0.9362221
13,0,276.08102,204.45927,24.77951,63.026047,47,0.8737536
13,0,185.43379,147.10344,96.424484,207.45164,2,0.8375827
13,0,158.82672,197.09396,29.595825,70.69879,48,0.78782886
13,0,303.48267,201.45508,19.901184,65.82568,44,0.7758051
13,0,322.44913,202.58282,22.825592,65.21231,46,0.7463398
13,0,389.88895,218.4252,10.669281,31.872879,54,0.5941767
13,0,340.72778,205.75172,12.911255,47.271576,50,0.55419296
13,0,319.16885,189.85486,17.437256,76.08084,53,0.506005
13,0,0.0,219.2259,19.694206,97.78343,55,0.3338642
14,0,78.02393,132.05525,85.99497,234.3256,1,0.9272102
14,0,335.51215,202.36823,23.46811,65.337006,56,0.90748537
14,0,286.45935,201.9363,26.109528,64.8452,57,0.87534463
14,0,199.55937,144.52806,95.7032,211.01433,2,0.862299
14,0,170.71504,197.1301,30.206772,70.043274,58,0.8188329
14,0,314.10428,201.2685,25.021515,64.68823,53,0.7896614
14,0,0.0,148.02417,33.445187,145.13226,59,0.54663604
14,0,193.74199,204.05362,17.172882,63.396942,60,0.4954468
14,0,352.64694,206.22499,12.2239685,45.1837,61,0.43806928
14,0,271.2497,204.12505,12.302856,46.261124,62,0.39843
14,0,401.6889,218.07866,11.223877,30.229248,63,0.30135822
15,0,83.62487,131.56891,88.72425,238.96268,1,0.9420159
15,0,346.58875,201.79675,24.273895,68.59894,64,0.9153305
15,0,298.29486,201.78647,22.626312,66.35608,65,0.852004
15,0,181.59503,197.16975,28.387314,71.172104,66,0.8233634
15,0,206.50034,144.68715,97.892456,215.79869,2,0.8196455
15,0,324.0779,199.82317,22.92871,67.68483,67,0.7406776
15,0,0.112188,151.01445,45.225006,144.20296,59,0.59378445
15,0,398.45578,219.85818,7.6834717,21.738022,68,0.40711415
15,0,289.6675,221.37073,9.009338,27.643585,69,0.32308453
16,0,79.4754,126.11959,96.43384,243.7875,1,0.92701143
16,0,351.48193,199.49136,29.527435,67.363525,64,0.90116906
16,0,302.87335,197.44641,22.77472,68.37274,65,0.8396867
16,0,208.11818,138.69951,103.67607,221.3951,2,0.8297533
16,0,186.1106,194.02309,28.114044,71.73564,66,0.7788216
16,0,331.17087,196.83606,20.117493,68.53485,67,0.7753042
16,0,0.34532514,146.26262,49.563114,147.24379,59,0.6466868
16,0,347.2868,185.71187,17.945526,77.39024,70,0.56675196
16,0,378.5006,202.58244,16.65915,43.157257,71,0.317095
16,0,132.4194,123.069466,43.43651,121.569664,72,0.3078212
17,0,84.232,122.71784,94.05413,249.52914,1,0.94013757
17,0,306.98935,198.70154,22.628845,66.157135,65,0.86921644
17,0,355.24246,198.58086,23.588928,66.84276,64,0.8630671
17,0,211.81493,137.90321,108.40556,224.2361,2,0.86022466
17,0,189.65395,192.5803,29.520569,72.44121,66,0.8080234
17,0,334.0941,192.67343,22.154419,71.833405,67,0.7465498
17,0,0.5842397,144.24939,53.13762,150.08435,59,0.7097528
17,0,352.68094,183.79214,16.71463,80.08154,70,0.50289524
17,0,153.96136,133.48532,26.810349,104.65192,73,0.41878882
17,0,77.611374,212.10327,12.763374,24.87883,74,0.31676838
18,0,83.93407,119.660446,95.18155,257.82306,1,0.9492782
18,0,312.31024,197.59105,23.622986,68.5739,65,0.8793857
18,0,216.6693,136.88567,108.60033,229.26134,2,0.8737817
18,0,193.37604,192.65132,27.804184,72.062515,66,0.8311415
18,0,0.3152938,144.1003,54.296253,149.75401,59,0.77023906
18,0,365.4428,199.1731,20.040558,18.355042,75,0.54426754
18,0,354.83218,185.16989,18.374603,33.34279,76,0.5147724
18,0,287.7025,197.14168,20.533997,51.40767,77,0.43635812
18,0,341.50842,196.69298,13.627502,27.176956,78,0.42867056
18,0,471.95798,200.24362,14.365601,16.932022,79,0.40961465
18,0,340.56516,196.4699,13.407257,54.726562,80,0.38273224
18,0,43.59213,190.3628,28.41106,46.264557,81,0.3243962
19,0,82.1363,118.48875,96.5373,258.45908,1,0.94826263
19,0,214.3779,131.00235,112.88443,234.50333,2,0.85419047
19,0,312.8382,195.65004,21.79248,67.40782,65,0.8120265
19,0,194.36377,190.94856,26.84523,71.75606,66,0.7918865
19,0,0.2608186,139.11455,53.920177,153.54784,59,0.7901163
19,0,341.51016,190.05713,20.22586,25.537323,82,0.6247385
19,0,42.70593,187.65929,28.262272,69.69365,81,0.5460301
19,0,369.00137,195.7777,17.228638,16.708221,75,0.42365876
19,0,356.3879,181.83316,19.886658,31.417648,76,0.39938742
19,0,288.38556,195.02168,23.440338,51.507202,77,0.36163455
20,0,76.37697,109.52008,99.91507,268.77097,1,0.9610082
20,0,215.46718,127.94822,113.91237,240.611,2,0.8769266
20,0,192.71783,188.12149,25.568436,72.18912,66,0.8286616
20,0,39.513203,186.6532,28.832607,69.20827,81,0.6981341
20,0,0.16885516,134.51718,43.247826,157.98376,59,0.5504748
20,0,339.03165,186.36012,22.595337,23.702972,82,0.48989624
20,0,358.72406,180.23456,16.855011,28.21312,76,0.42193314
20,0,137.21442,107.20966,42.62677,129.83401,83,0.36103085
20,0,423.25775,192.51787,18.17749,19.829514,84,0.35498613
20,0,0.035268825,135.73137,25.30203,83.441605,85,0.33816338
21,0,71.23966,107.26198,103.47146,276.08246,1,0.95959556
21,0,192.26898,188.14694,26.55722,72.79144,66,0.88123256
21,0,214.29842,125.43371,111.91118,246.85483,2,0.8634826
21,0,41.105812,186.38724,26.832703,69.625946,81,0.7026861
21,0,0.0,132.82097,43.281277,159.03282,59,0.6292711
22,0,68.95096,103.46001,105.53757,282.7976,1,0.9558569
22,0,216.92075,122.66285,112.45245,252.0729,2,0.8954729
22,0,195.14192,186.59766,25.99524,73.37323,66,0.8660285
22,0,43.29285,182.49077,27.055065,71.39041,81,0.7473511
22,0,0.0,130.16187,43.513172,161.99142,59,0.6129688
22,0,137.80879,101.96367,44.21585,138.48125,86,0.43957937
23,0,68.041405,105.30415,107.7875,289.7246,1,0.956025
23,0,223.34926,124.757614,108.898575,258.4665,2,0.87480515
